STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00083909,"HIALEAH, FL US",1/22/1991,,,0,0,0,71,53,56
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/23/1991,,,0,0,0,76,54,
USC00083909,"HIALEAH, FL US",1/23/1991,,,0,0,0,78,53,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/24/1991,,,0,0,0,81,62,
USC00083909,"HIALEAH, FL US",1/24/1991,,,0,0,0,81,65,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/25/1991,,,0,0,0,84,67,
USC00083909,"HIALEAH, FL US",1/25/1991,,,0.44,0,0,84,65,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/26/1991,,,0.14,0,0,81,65,
USC00083909,"HIALEAH, FL US",1/26/1991,,,0.24,0,0,81,63,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/27/1991,,,0,0,0,81,64,
USC00083909,"HIALEAH, FL US",1/27/1991,,,0,0,0,82,61,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/28/1991,,,0,0,0,87,68,
USC00083909,"HIALEAH, FL US",1/28/1991,,,0,0,0,84,63,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/29/1991,,,0,0,0,84,68,
USC00083909,"HIALEAH, FL US",1/29/1991,,,0,0,0,85,68,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/30/1991,,,0,0,0,86,71,
USC00083909,"HIALEAH, FL US",1/30/1991,,,1.26,0,0,86,69,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/31/1991,,,0,0,0,86,69,
USC00083909,"HIALEAH, FL US",1/31/1991,,,1.64,0,0,87,68,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/1/1991,,,0,0,0,83,68,
USC00083909,"HIALEAH, FL US",2/1/1991,,,0,0,0,83,68,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/2/1991,,,0.05,0,0,83,69,
USC00083909,"HIALEAH, FL US",2/2/1991,,,0,0,0,82,69,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/3/1991,,,1.25,0,0,80,68,
USC00083909,"HIALEAH, FL US",2/3/1991,,,1.36,0,0,78,67,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/4/1991,,,0,0,0,77,68,
USC00083909,"HIALEAH, FL US",2/4/1991,,,0,0,0,77,63,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/5/1991,,,0.02,0,0,77,63,
USC00083909,"HIALEAH, FL US",2/5/1991,,,0,0,0,76,64,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/6/1991,,,0,0,0,79,63,
USC00083909,"HIALEAH, FL US",2/6/1991,,,0,0,0,80,60,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/7/1991,,,0,0,0,81,61,
USC00083909,"HIALEAH, FL US",2/7/1991,,,0,0,0,82,62,62
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/8/1991,,,0,0,0,73,58,
USC00083909,"HIALEAH, FL US",2/8/1991,,,0,0,0,73,52,52
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/9/1991,,,0,0,0,71,51,
USC00083909,"HIALEAH, FL US",2/9/1991,,,0,0,0,70,52,52
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/10/1991,,,0,0,0,76,50,
USC00083909,"HIALEAH, FL US",2/10/1991,,,0,0,0,75,51,54
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/11/1991,,,0,0,0,76,50,
USC00083909,"HIALEAH, FL US",2/11/1991,,,0,0,0,77,53,53
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/12/1991,,,0,0,0,78,54,
USC00083909,"HIALEAH, FL US",2/12/1991,,,0,0,0,77,53,56
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/13/1991,,,0,0,0,76,56,
USC00083909,"HIALEAH, FL US",2/13/1991,,,0,0,0,77,55,67
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/14/1991,,,0.06,0,0,84,64,
USC00083909,"HIALEAH, FL US",2/14/1991,,,0.06,0,0,84,62,64
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/15/1991,,,0,0,0,75,55,
USC00083909,"HIALEAH, FL US",2/15/1991,,,0,0,0,75,41,42
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/16/1991,,,0,0,0,57,41,
USC00083909,"HIALEAH, FL US",2/16/1991,,,0,0,0,67,42,47
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/17/1991,,,0,0,0,70,45,
USC00083909,"HIALEAH, FL US",2/17/1991,,,0,0,0,71,45,68
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/18/1991,,,0,0,0,78,63,
USC00083909,"HIALEAH, FL US",2/18/1991,,,0,0,0,78,66,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/19/1991,,,0,0,0,80,67,
USC00083909,"HIALEAH, FL US",2/19/1991,,,0,0,0,81,66,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/20/1991,,,0,0,0,80,67,
USC00083909,"HIALEAH, FL US",2/20/1991,,,0,0,0,82,65,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/21/1991,,,0,0,0,81,69,
USC00083909,"HIALEAH, FL US",2/21/1991,,,0,0,0,82,68,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/22/1991,,,0,0,0,83,72,
USC00083909,"HIALEAH, FL US",2/22/1991,,,0,0,0,84,71,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/23/1991,,,0,0,0,89,69,
USC00083909,"HIALEAH, FL US",2/23/1991,,,0,0,0,89,68,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/24/1991,,,0,0,0,84,67,
USC00083909,"HIALEAH, FL US",2/24/1991,,,0.01,0,0,85,66,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/25/1991,,,0.15,0,0,85,66,
USC00083909,"HIALEAH, FL US",2/25/1991,,,1.1,0,0,84,68,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/26/1991,,,0.39,0,0,79,65,
USC00083909,"HIALEAH, FL US",2/26/1991,,,0.02,0,0,80,58,62
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/27/1991,,,0,0,0,76,59,
USC00083909,"HIALEAH, FL US",2/27/1991,,,0.22,0,0,79,58,69
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/28/1991,,,0.12,0,0,74,68,
USC00083909,"HIALEAH, FL US",2/28/1991,,,0.04,0,0,74,67,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/1/1991,,,0,0,0,82,69,
USC00083909,"HIALEAH, FL US",3/1/1991,,,0,0,0,84,69,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/2/1991,,,0,0,0,84,74,
USC00083909,"HIALEAH, FL US",3/2/1991,,,0,0,0,85,75,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/3/1991,,,1.22,0,0,86,66,
USC00083909,"HIALEAH, FL US",3/3/1991,,,1.41,0,0,87,65,67
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/4/1991,,,0.04,0,0,77,58,
USC00083909,"HIALEAH, FL US",3/4/1991,,,0,0,0,78,55,57
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/5/1991,,,0,0,0,76,55,
USC00083909,"HIALEAH, FL US",3/5/1991,,,0,0,0,76,55,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/6/1991,,,0,0,0,78,55,
USC00083909,"HIALEAH, FL US",3/6/1991,,,0,0,0,79,61,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/7/1991,,,0,0,0,83,63,
USC00083909,"HIALEAH, FL US",3/7/1991,,,0,0,0,83,66,69
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/8/1991,,,0,0,0,85,67,
USC00083909,"HIALEAH, FL US",3/8/1991,,,0,0,0,85,68,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/9/1991,,,0.03,0,0,88,66,
USC00083909,"HIALEAH, FL US",3/9/1991,,,0.03,0,0,88,55,57
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/10/1991,,,0,0,0,69,56,
USC00083909,"HIALEAH, FL US",3/10/1991,,,0,0,0,68,49,49
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/11/1991,,,0,0,0,74,50,
USC00083909,"HIALEAH, FL US",3/11/1991,,,0,0,0,74,49,56
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/12/1991,,,0,0,0,75,54,
USC00083909,"HIALEAH, FL US",3/12/1991,,,0,0,0,76,55,68
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/13/1991,,,0,0,0,81,65,
USC00083909,"HIALEAH, FL US",3/13/1991,,,0,0,0,83,67,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/14/1991,,,0.48,0,0,82,69,
USC00083909,"HIALEAH, FL US",3/14/1991,,,0.72,0,0,83,69,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/15/1991,,,0.01,0,0,81,70,
USC00083909,"HIALEAH, FL US",3/15/1991,,,0,0,0,82,69,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/16/1991,,,0.02,0,0,75,68,
USC00083909,"HIALEAH, FL US",3/16/1991,,,0.02,0,0,75,73,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/17/1991,,,0,0,0,80,71,
USC00083909,"HIALEAH, FL US",3/17/1991,,,0,0,0,80,72,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/18/1991,,,0.01,0,0,87,73,
USC00083909,"HIALEAH, FL US",3/18/1991,,,0,0,0,87,67,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/19/1991,,,0,0,0,81,68,
USC00083909,"HIALEAH, FL US",3/19/1991,,,0,0,0,81,61,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/20/1991,,,0,0,0,77,61,
USC00083909,"HIALEAH, FL US",3/20/1991,,,0,0,0,78,66,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/21/1991,,,0,0,0,79,66,
USC00083909,"HIALEAH, FL US",3/21/1991,,,0,0,0,80,69,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/22/1991,,,0,0,0,81,71,
USC00083909,"HIALEAH, FL US",3/22/1991,,,0,0,0,81,64,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/23/1991,,,0,0,0,82,73,
USC00083909,"HIALEAH, FL US",3/23/1991,,,0,0,0,84,67,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/24/1991,,,0,0,0,83,68,
USC00083909,"HIALEAH, FL US",3/24/1991,,,0,0,0,85,67,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/25/1991,,,0,0,0,86,68,
USC00083909,"HIALEAH, FL US",3/25/1991,,,0,0,0,85,67,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/26/1991,,,0,0,0,84,69,
USC00083909,"HIALEAH, FL US",3/26/1991,,,0,0,0,,69,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/27/1991,,,0,0,0,83,69,
USC00083909,"HIALEAH, FL US",3/27/1991,,,0,0,0,,72,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/28/1991,,,0,0,0,83,73,
USC00083909,"HIALEAH, FL US",3/28/1991,,,0,0,0,,74,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/29/1991,,,0,0,0,85,75,
USC00083909,"HIALEAH, FL US",3/29/1991,,,0,0,0,,75,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/30/1991,,,0,0,0,89,76,
USC00083909,"HIALEAH, FL US",3/30/1991,,,0.01,0,0,,75,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",3/31/1991,,,0.51,0,0,90,67,
USC00083909,"HIALEAH, FL US",3/31/1991,,,0.3,0,0,,69,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/1/1991,,,0.01,0,0,82,64,
USC00083909,"HIALEAH, FL US",4/1/1991,,,0,0,0,,67,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/2/1991,,,0,0,0,79,63,
USC00083909,"HIALEAH, FL US",4/2/1991,,,0,0,0,,63,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/3/1991,,,1.81,0,0,79,68,
USC00083909,"HIALEAH, FL US",4/3/1991,,,1.66,0,0,,65,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/4/1991,,,0.96,0,0,82,66,
USC00083909,"HIALEAH, FL US",4/4/1991,,,0.15,0,0,,72,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/5/1991,,,0.05,0,0,82,73,
USC00083909,"HIALEAH, FL US",4/5/1991,,,0.02,0,0,,72,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/6/1991,,,0.02,0,0,84,73,
USC00083909,"HIALEAH, FL US",4/6/1991,,,0,0,0,,73,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/7/1991,,,0,0,0,83,73,
USC00083909,"HIALEAH, FL US",4/7/1991,,,0,0,0,,73,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/8/1991,,,0,0,0,83,74,
USC00083909,"HIALEAH, FL US",4/8/1991,,,0,0,0,,73,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/9/1991,,,0,0,0,82,72,
USC00083909,"HIALEAH, FL US",4/9/1991,,,0,0,0,,68,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/10/1991,,,0,0,0,85,69,
USC00083909,"HIALEAH, FL US",4/10/1991,,,0,0,0,,67,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/11/1991,,,0,0,0,84,70,
USC00083909,"HIALEAH, FL US",4/11/1991,,,0,0,0,,69,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/12/1991,,,0.04,0,0,84,74,
USC00083909,"HIALEAH, FL US",4/12/1991,,,0,0,0,,70,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/13/1991,,,0,0,0,83,74,
USC00083909,"HIALEAH, FL US",4/13/1991,,,0,0,0,,71,73
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/14/1991,,,0,0,0,83,72,
USC00083909,"HIALEAH, FL US",4/14/1991,,,0,0,0,,73,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/15/1991,,,0.05,0,0,84,73,
USC00083909,"HIALEAH, FL US",4/15/1991,,,0.07,0,0,,74,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/16/1991,,,0,0,0,84,74,
USC00083909,"HIALEAH, FL US",4/16/1991,,,0.03,0,0,85,72,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/17/1991,,,0,0,0,85,72,
USC00083909,"HIALEAH, FL US",4/17/1991,,,0.03,0,0,85,70,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/18/1991,,,0.45,0,0,89,71,
USC00083909,"HIALEAH, FL US",4/18/1991,,,0.56,0,0,88,69,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/19/1991,,,0.25,0,0,89,70,
USC00083909,"HIALEAH, FL US",4/19/1991,,,0.55,0,0,89,69,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/20/1991,,,0.3,0,0,81,70,
USC00083909,"HIALEAH, FL US",4/20/1991,,,0.26,0,0,83,65,69
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/21/1991,,,0,0,0,87,66,
USC00083909,"HIALEAH, FL US",4/21/1991,,,0,0,0,88,62,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/22/1991,,,0,0,0,82,64,
USC00083909,"HIALEAH, FL US",4/22/1991,,,0,0,0,83,62,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/23/1991,,,0,0,0,91,72,
USC00083909,"HIALEAH, FL US",4/23/1991,,,0,0,0,91,74,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/24/1991,,,0,0,0,94,78,
USC00083909,"HIALEAH, FL US",4/24/1991,,,0,0,0,94,74,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/25/1991,,,1.2,0,0,90,72,
USC00083909,"HIALEAH, FL US",4/25/1991,,,1.07,0,0,91,71,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/26/1991,,,0.02,0,0,88,72,
USC00083909,"HIALEAH, FL US",4/26/1991,,,0.17,0,0,89,73,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/27/1991,,,0,0,0,88,77,
USC00083909,"HIALEAH, FL US",4/27/1991,,,0,0,0,89,75,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/28/1991,,,0,0,0,88,77,
USC00083909,"HIALEAH, FL US",4/28/1991,,,0.02,0,0,89,76,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/29/1991,,,0,0,0,88,79,
USC00083909,"HIALEAH, FL US",4/29/1991,,,0,0,0,89,78,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",4/30/1991,,,0,0,0,87,78,
USC00083909,"HIALEAH, FL US",4/30/1991,,,0,0,0,88,77,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/1/1991,,,0,0,0,86,76,
USC00083909,"HIALEAH, FL US",5/1/1991,,,0,0,0,87,70,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/2/1991,,,0,0,0,88,72,
USC00083909,"HIALEAH, FL US",5/2/1991,,,0,0,0,88,72,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/3/1991,,,0,0,0,87,75,
USC00083909,"HIALEAH, FL US",5/3/1991,,,0,0,0,88,74,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/4/1991,,,0,0,0,86,75,
USC00083909,"HIALEAH, FL US",5/4/1991,,,0,0,0,88,77,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/5/1991,,,0,0,0,87,77,
USC00083909,"HIALEAH, FL US",5/5/1991,,,0,0,0,88,77,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/6/1991,,,0,0,0,87,77,
USC00083909,"HIALEAH, FL US",5/6/1991,,,0,0,0,89,78,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/7/1991,,,0,0,0,87,79,
USC00083909,"HIALEAH, FL US",5/7/1991,,,0,0,0,88,77,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/8/1991,,,0,0,0,88,78,
USC00083909,"HIALEAH, FL US",5/8/1991,,,0,0,0,89,76,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/9/1991,,,0,0,0,87,77,
USC00083909,"HIALEAH, FL US",5/9/1991,,,0,0,0,88,75,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/10/1991,,,0,0,0,87,77,
USC00083909,"HIALEAH, FL US",5/10/1991,,,0,0,0,87,75,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/11/1991,,,0,0,0,86,76,
USC00083909,"HIALEAH, FL US",5/11/1991,,,0,0,0,87,75,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/12/1991,,,0,0,0,86,75,
USC00083909,"HIALEAH, FL US",5/12/1991,,,0,0,0,88,72,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/13/1991,,,0,0,0,88,73,
USC00083909,"HIALEAH, FL US",5/13/1991,,,0,0,0,89,72,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/14/1991,,,0,0,0,89,73,
USC00083909,"HIALEAH, FL US",5/14/1991,,,0,0,0,90,74,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/15/1991,,,0,0,0,89,75,
USC00083909,"HIALEAH, FL US",5/15/1991,,,0,0,0,91,74,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/16/1991,,,0.01,0,0,87,76,
USC00083909,"HIALEAH, FL US",5/16/1991,,,0,0,0,88,75,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/17/1991,,,0.08,0,0,91,73,
USC00083909,"HIALEAH, FL US",5/17/1991,,,0.19,0,0,91,73,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/18/1991,,,0.03,0,0,88,74,
USC00083909,"HIALEAH, FL US",5/18/1991,,,0.08,0,0,89,74,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/19/1991,,,0.15,0,0,87,75,
USC00083909,"HIALEAH, FL US",5/19/1991,,,0.11,0,0,89,73,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/20/1991,,,0.24,0,0,83,75,
USC00083909,"HIALEAH, FL US",5/20/1991,,,0.2,0,0,84,75,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/21/1991,,,0,0,0,84,80,
USC00083909,"HIALEAH, FL US",5/21/1991,,,0.11,0,0,84,73,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/22/1991,,,1.66,0,0,82,74,
USC00083909,"HIALEAH, FL US",5/22/1991,,,2.72,0,0,83,73,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/23/1991,,,0.27,0,0,87,76,
USC00083909,"HIALEAH, FL US",5/23/1991,,,0.91,0,0,90,73,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/24/1991,,,0,0,0,87,77,
USC00083909,"HIALEAH, FL US",5/24/1991,,,0.17,0,0,88,77,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/25/1991,,,0.01,0,0,87,78,
USC00083909,"HIALEAH, FL US",5/25/1991,,,0.03,0,0,89,78,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/26/1991,,,0.01,0,0,86,77,
USC00083909,"HIALEAH, FL US",5/26/1991,,,0.01,0,0,87,77,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/27/1991,,,0.04,0,0,87,79,
USC00083909,"HIALEAH, FL US",5/27/1991,,,0,0,0,89,78,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/28/1991,,,0,0,0,87,78,
USC00083909,"HIALEAH, FL US",5/28/1991,,,0,0,0,98,74,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/29/1991,,,0,0,0,87,75,
USC00083909,"HIALEAH, FL US",5/29/1991,,,0,0,0,88,71,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/30/1991,,,0,0,0,90,73,
USC00083909,"HIALEAH, FL US",5/30/1991,,,0,0,0,90,73,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",5/31/1991,,,0,0,0,93,75,
USC00083909,"HIALEAH, FL US",5/31/1991,,,0,0,0,93,74,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/1/1991,,,0,0,0,93,75,
USC00083909,"HIALEAH, FL US",6/1/1991,,,0,0,0,93,74,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/2/1991,,,0,0,0,93,75,
USC00083909,"HIALEAH, FL US",6/2/1991,,,0,0,0,94,74,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/3/1991,,,0,0,0,95,75,
USC00083909,"HIALEAH, FL US",6/3/1991,,,0,0,0,95,74,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/4/1991,,,0,0,0,94,77,
USC00083909,"HIALEAH, FL US",6/4/1991,,,0,0,0,94,75,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/5/1991,,,0.02,0,0,95,76,
USC00083909,"HIALEAH, FL US",6/5/1991,,,0.38,0,0,95,74,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/6/1991,,,0.04,0,0,91,73,
USC00083909,"HIALEAH, FL US",6/6/1991,,,0.12,0,0,91,71,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/7/1991,,,0.32,0,0,89,72,
USC00083909,"HIALEAH, FL US",6/7/1991,,,0.56,0,0,89,71,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/8/1991,,,0.95,0,0,90,72,
USC00083909,"HIALEAH, FL US",6/8/1991,,,0.39,0,0,89,72,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/9/1991,,,0.07,0,0,85,74,
USC00083909,"HIALEAH, FL US",6/9/1991,,,0.43,0,0,86,73,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/10/1991,,,0.15,0,0,84,75,
USC00083909,"HIALEAH, FL US",6/10/1991,,,0.18,0,0,86,76,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/11/1991,,,0.01,0,0,87,76,
USC00083909,"HIALEAH, FL US",6/11/1991,,,0.18,0,0,87,76,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/12/1991,,,0,0,0,87,75,
USC00083909,"HIALEAH, FL US",6/12/1991,,,0.3,0,0,88,75,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/13/1991,,,0,0,0,89,78,
USC00083909,"HIALEAH, FL US",6/13/1991,,,0,0,0,90,77,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/14/1991,,,0,0,0,89,77,
USC00083909,"HIALEAH, FL US",6/14/1991,,,0,0,0,90,76,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/15/1991,,,0,0,0,91,78,
USC00083909,"HIALEAH, FL US",6/15/1991,,,0,0,0,91,76,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/16/1991,,,0.48,0,0,93,74,
USC00083909,"HIALEAH, FL US",6/16/1991,,,0.84,0,0,94,75,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/17/1991,,,0.72,0,0,91,74,
USC00083909,"HIALEAH, FL US",6/17/1991,,,1.35,0,0,93,73,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/18/1991,,,0.25,0,0,88,77,
USC00083909,"HIALEAH, FL US",6/18/1991,,,0.11,0,0,90,74,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/19/1991,,,0.13,0,0,91,76,
USC00083909,"HIALEAH, FL US",6/19/1991,,,0.13,0,0,91,75,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/20/1991,,,0.08,0,0,89,77,
USC00083909,"HIALEAH, FL US",6/20/1991,,,0.22,0,0,90,75,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/21/1991,,,0,0,0,90,77,
USC00083909,"HIALEAH, FL US",6/21/1991,,,0,0,0,91,77,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",6/22/1991,,,0.39,0,0,90,78,
