STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00358034,"STAFFORD, OR US",8/26/1912,,,0,,,68,56,59
USC00358034,"STAFFORD, OR US",8/27/1912,,,0.18,,,63,52,54
USC00358034,"STAFFORD, OR US",8/28/1912,,,0.15,,,62,48,52
USC00358034,"STAFFORD, OR US",8/29/1912,,,0,,,66,48,52
USC00358034,"STAFFORD, OR US",8/30/1912,,,0.2,,,61,49,59
USC00358034,"STAFFORD, OR US",8/31/1912,,,1.19,,,66,51,57
USC00358034,"STAFFORD, OR US",9/1/1912,,,0,,,65,51,58
USC00358034,"STAFFORD, OR US",9/2/1912,,,0.75,,,59,46,47
USC00358034,"STAFFORD, OR US",9/3/1912,,,0.12,,,63,41,58
USC00358034,"STAFFORD, OR US",9/4/1912,,,0.02,,,65,45,53
USC00358034,"STAFFORD, OR US",9/5/1912,,,0.13,,,61,50,58
USC00358034,"STAFFORD, OR US",9/6/1912,,,0.11,,,65,52,53
USC00358034,"STAFFORD, OR US",9/7/1912,,,0.08,,,60,51,56
USC00358034,"STAFFORD, OR US",9/8/1912,,,0.1,,,68,52,60
USC00358034,"STAFFORD, OR US",9/9/1912,,,0,,,73,45,65
USC00358034,"STAFFORD, OR US",9/10/1912,,,0,,,82,49,73
USC00358034,"STAFFORD, OR US",9/11/1912,,,0,,,84,51,62
USC00358034,"STAFFORD, OR US",9/12/1912,,,0,,,80,51,70
USC00358034,"STAFFORD, OR US",9/13/1912,,,0,,,85,53,75
USC00358034,"STAFFORD, OR US",9/14/1912,,,0,,,78,62,68
USC00358034,"STAFFORD, OR US",9/15/1912,,,0,,,81,53,72
USC00358034,"STAFFORD, OR US",9/16/1912,,,0,,,63,51,60
USC00358034,"STAFFORD, OR US",9/17/1912,,,0,,,70,50,60
USC00358034,"STAFFORD, OR US",9/18/1912,,,0,,,77,49,58
USC00358034,"STAFFORD, OR US",9/19/1912,,,0,,,74,42,60
USC00358034,"STAFFORD, OR US",9/20/1912,,,0,,,77,54,68
USC00358034,"STAFFORD, OR US",9/21/1912,,,0,,,80,53,68
USC00358034,"STAFFORD, OR US",9/22/1912,,,0,,,72,46,62
USC00358034,"STAFFORD, OR US",9/23/1912,,,0.05,,,62,44,53
USC00358034,"STAFFORD, OR US",9/24/1912,,,0,,,67,37,60
USC00358034,"STAFFORD, OR US",9/25/1912,,,0,,,69,44,61
USC00358034,"STAFFORD, OR US",9/26/1912,,,0,,,75,42,65
USC00358034,"STAFFORD, OR US",9/27/1912,,,0,,,76,46,61
USC00358034,"STAFFORD, OR US",9/28/1912,,,0,,,75,49,63
USC00358034,"STAFFORD, OR US",9/29/1912,,,0,,,72,52,60
USC00358034,"STAFFORD, OR US",9/30/1912,,,0.21,,,62,52,52
USC00358034,"STAFFORD, OR US",10/1/1912,,,0.03,,,63,45,55
USC00358034,"STAFFORD, OR US",10/2/1912,,,0,,,65,40,57
USC00358034,"STAFFORD, OR US",10/3/1912,,,0.21,,,58,41,48
USC00358034,"STAFFORD, OR US",10/4/1912,,,0,,,60,42,53
USC00358034,"STAFFORD, OR US",10/5/1912,,,0,,,65,37,53
USC00358034,"STAFFORD, OR US",10/6/1912,,,0,,,65,36,55
USC00358034,"STAFFORD, OR US",10/7/1912,,,0.08,,,63,35,51
USC00358034,"STAFFORD, OR US",10/8/1912,,,0.29,,,57,44,50
USC00358034,"STAFFORD, OR US",10/9/1912,,,0,,,54,36,46
USC00358034,"STAFFORD, OR US",10/10/1912,,,0,,,64,37,53
USC00358034,"STAFFORD, OR US",10/11/1912,,,0,,,68,43,59
USC00358034,"STAFFORD, OR US",10/12/1912,,,0,,,72,47,61
USC00358034,"STAFFORD, OR US",10/13/1912,,,0,,,74,41,61
USC00358034,"STAFFORD, OR US",10/14/1912,,,0,,,68,44,55
USC00358034,"STAFFORD, OR US",10/15/1912,,,0.1,,,63,48,58
USC00358034,"STAFFORD, OR US",10/16/1912,,,0,,,64,50,56
USC00358034,"STAFFORD, OR US",10/17/1912,,,0.15,,,50,44,46
USC00358034,"STAFFORD, OR US",10/18/1912,,,0.17,,,48,30,44
USC00358034,"STAFFORD, OR US",10/19/1912,,,0.54,,,57,43,45
USC00358034,"STAFFORD, OR US",10/20/1912,,,0.02,,,56,38,46
USC00358034,"STAFFORD, OR US",10/21/1912,,,0.23,,,45,37,45
USC00358034,"STAFFORD, OR US",10/22/1912,,,0.73,,,51,42,43
USC00358034,"STAFFORD, OR US",10/23/1912,,,0.65,,,47,40,45
USC00358034,"STAFFORD, OR US",10/24/1912,,,0.21,,,50,36,47
USC00358034,"STAFFORD, OR US",10/25/1912,,,0.32,,,56,45,46
USC00358034,"STAFFORD, OR US",10/26/1912,,,0.03,,,55,34,51
USC00358034,"STAFFORD, OR US",10/27/1912,,,0,,,59,36,49
USC00358034,"STAFFORD, OR US",10/28/1912,,,0.13,,,50,41,46
USC00358034,"STAFFORD, OR US",10/29/1912,,,0.28,,,47,42,43
USC00358034,"STAFFORD, OR US",10/30/1912,,,0,,,55,33,47
USC00358034,"STAFFORD, OR US",10/31/1912,,,0,,,61,41,51
USC00358034,"STAFFORD, OR US",11/1/1912,,,0.01,,,50,38,48
USC00358034,"STAFFORD, OR US",11/2/1912,,,0.41,,,52,42,44
USC00358034,"STAFFORD, OR US",11/3/1912,,,0.49,,,46,42,42
USC00358034,"STAFFORD, OR US",11/4/1912,,,0.52,,,49,38,44
USC00358034,"STAFFORD, OR US",11/5/1912,,,0.4,,,54,40,46
USC00358034,"STAFFORD, OR US",11/6/1912,,,0.13,,,53,43,44
USC00358034,"STAFFORD, OR US",11/7/1912,,,0.5,,,53,40,49
USC00358034,"STAFFORD, OR US",11/8/1912,,,1.45,,,51,45,50
USC00358034,"STAFFORD, OR US",11/9/1912,,,0.46,,,56,42,45
USC00358034,"STAFFORD, OR US",11/10/1912,,,0.17,,,54,40,46
USC00358034,"STAFFORD, OR US",11/11/1912,,,0.39,,,53,43,52
USC00358034,"STAFFORD, OR US",11/12/1912,,,1.2,,,60,46,55
USC00358034,"STAFFORD, OR US",11/13/1912,,,0.33,,,56,45,47
USC00358034,"STAFFORD, OR US",11/14/1912,,,0.18,,,47,38,41
USC00358034,"STAFFORD, OR US",11/15/1912,,,0.02,,,60,41,50
USC00358034,"STAFFORD, OR US",11/16/1912,,,0,,,62,35,48
USC00358034,"STAFFORD, OR US",11/17/1912,,,0,,,49,35,47
USC00358034,"STAFFORD, OR US",11/18/1912,,,0.01,,,54,44,51
USC00358034,"STAFFORD, OR US",11/19/1912,,,0.55,,,54,44,44
USC00358034,"STAFFORD, OR US",11/20/1912,,,0.01,,,54,37,48
USC00358034,"STAFFORD, OR US",11/21/1912,,,0,,,57,31,43
USC00358034,"STAFFORD, OR US",11/22/1912,,,0,,,49,30,35
USC00358034,"STAFFORD, OR US",11/23/1912,,,0,,,48,31,39
USC00358034,"STAFFORD, OR US",11/24/1912,,,0,,,52,34,41
USC00358034,"STAFFORD, OR US",11/25/1912,,,0,,,55,32,46
USC00358034,"STAFFORD, OR US",11/26/1912,,,0,,,53,37,45
USC00358034,"STAFFORD, OR US",11/27/1912,,,0,,,59,37,48
USC00358034,"STAFFORD, OR US",11/28/1912,,,0,,,53,31,36
USC00358034,"STAFFORD, OR US",11/29/1912,,,0.03,,,45,31,43
USC00358034,"STAFFORD, OR US",11/30/1912,,,0.03,,,54,38,46
USC00358034,"STAFFORD, OR US",12/1/1912,,,0.07,,,48,38,44
USC00358034,"STAFFORD, OR US",12/2/1912,,,0.03,,,50,43,48
USC00358034,"STAFFORD, OR US",12/3/1912,,,0.32,,,52,42,43
USC00358034,"STAFFORD, OR US",12/4/1912,,,0.07,,,53,36,42
USC00358034,"STAFFORD, OR US",12/5/1912,,,0,,,43,31,35
USC00358034,"STAFFORD, OR US",12/6/1912,,,0,,,38,33,37
USC00358034,"STAFFORD, OR US",12/7/1912,,,0,,,48,34,42
USC00358034,"STAFFORD, OR US",12/8/1912,,,0,,,58,27,45
USC00358034,"STAFFORD, OR US",12/9/1912,,,0,,,55,28,40
USC00358034,"STAFFORD, OR US",12/10/1912,,,0,,,53,34,43
USC00358034,"STAFFORD, OR US",12/11/1912,,,0.07,,,44,36,40
USC00358034,"STAFFORD, OR US",12/12/1912,,,0.02,,,43,34,41
USC00358034,"STAFFORD, OR US",12/13/1912,,,0.47,,,51,39,45
USC00358034,"STAFFORD, OR US",12/14/1912,,,0.24,,,46,32,43
USC00358034,"STAFFORD, OR US",12/15/1912,,,0.15,,,47,40,42
USC00358034,"STAFFORD, OR US",12/16/1912,,,0.51,,,50,38,42
USC00358034,"STAFFORD, OR US",12/17/1912,,,0.08,,,49,40,48
USC00358034,"STAFFORD, OR US",12/18/1912,,,0.44,,,52,38,40
USC00358034,"STAFFORD, OR US",12/19/1912,,,0,,,48,33,36
USC00358034,"STAFFORD, OR US",12/20/1912,,,0.05,,,37,30,36
USC00358034,"STAFFORD, OR US",12/21/1912,,,0.03,,,45,34,36
USC00358034,"STAFFORD, OR US",12/22/1912,,,0.02,,,37,31,33
USC00358034,"STAFFORD, OR US",12/23/1912,,,0.3,,,42,31,40
USC00358034,"STAFFORD, OR US",12/24/1912,,,0.53,0.5,1,41,32,36
USC00358034,"STAFFORD, OR US",12/25/1912,,,0.01,,,43,32,39
USC00358034,"STAFFORD, OR US",12/26/1912,,,0.01,,,40,28,31
USC00358034,"STAFFORD, OR US",12/27/1912,,,0.27,,,49,29,37
USC00358034,"STAFFORD, OR US",12/28/1912,,,0.3,,,39,32,37
USC00358034,"STAFFORD, OR US",12/29/1912,,,1.71,,,51,36,51
USC00358034,"STAFFORD, OR US",12/30/1912,,,0.19,,,51,38,44
USC00358034,"STAFFORD, OR US",12/31/1912,,,0.65,,,49,38,38
USC00358034,"STAFFORD, OR US",1/1/1913,,,0.01,,,38,31,37
USC00358034,"STAFFORD, OR US",1/2/1913,,,0.02,,,51,39,50
USC00358034,"STAFFORD, OR US",1/3/1913,,,0.41,,,50,35,35
USC00358034,"STAFFORD, OR US",1/4/1913,,,0.02,,,40,25,35
USC00358034,"STAFFORD, OR US",1/5/1913,,,0,,,38,18,27
USC00358034,"STAFFORD, OR US",1/6/1913,,,0,,,30,18,28
USC00358034,"STAFFORD, OR US",1/7/1913,,,0.54,,,43,28,37
USC00358034,"STAFFORD, OR US",1/8/1913,,,0.39,,,44,32,38
USC00358034,"STAFFORD, OR US",1/9/1913,,,0.04,,,39,35,37
USC00358034,"STAFFORD, OR US",1/10/1913,,,0.09,,,44,34,39
USC00358034,"STAFFORD, OR US",1/11/1913,,,0.33,,,44,31,41
USC00358034,"STAFFORD, OR US",1/12/1913,,,0.84,,,44,37,41
USC00358034,"STAFFORD, OR US",1/13/1913,,,0.39,,,42,32,42
USC00358034,"STAFFORD, OR US",1/14/1913,,,0.08,,,43,37,38
USC00358034,"STAFFORD, OR US",1/15/1913,,,0.03,,,50,34,39
USC00358034,"STAFFORD, OR US",1/16/1913,,,0.63,,,40,32,34
USC00358034,"STAFFORD, OR US",1/17/1913,,,0.3,,3,35,31,33
USC00358034,"STAFFORD, OR US",1/18/1913,,,0.6,,15,34,23,32
USC00358034,"STAFFORD, OR US",1/19/1913,,,0.1,,17,35,27,32
USC00358034,"STAFFORD, OR US",1/20/1913,,,0.06,,,36,30,35
USC00358034,"STAFFORD, OR US",1/21/1913,,,0.68,,,38,33,34
USC00358034,"STAFFORD, OR US",1/22/1913,,,0.05,,,35,30,32
USC00358034,"STAFFORD, OR US",1/23/1913,,,0.12,,,37,30,36
USC00358034,"STAFFORD, OR US",1/24/1913,,,0.09,,,51,35,50
USC00358034,"STAFFORD, OR US",1/25/1913,,,0.12,,,52,44,46
USC00358034,"STAFFORD, OR US",1/26/1913,,,0,,,52,38,42
USC00358034,"STAFFORD, OR US",1/27/1913,,,0,,,51,32,38
USC00358034,"STAFFORD, OR US",1/28/1913,,,0,,,39,29,33
USC00358034,"STAFFORD, OR US",1/29/1913,,,0.02,,,39,33,38
USC00358034,"STAFFORD, OR US",1/30/1913,,,0,,,40,35,37
USC00358034,"STAFFORD, OR US",1/31/1913,,,0,,,40,33,39
USC00358034,"STAFFORD, OR US",2/1/1913,,,0,,,56,36,43
USC00358034,"STAFFORD, OR US",2/2/1913,,,0,,,43,28,36
USC00358034,"STAFFORD, OR US",2/3/1913,,,0.09,,,45,36,42
USC00358034,"STAFFORD, OR US",2/4/1913,,,0.35,,,47,34,36
USC00358034,"STAFFORD, OR US",2/5/1913,,,0,,,37,28,30
USC00358034,"STAFFORD, OR US",2/6/1913,,,0,,,37,27,33
USC00358034,"STAFFORD, OR US",2/7/1913,,,0,,,38,29,32
USC00358034,"STAFFORD, OR US",2/8/1913,,,0,,,42,25,32
USC00358034,"STAFFORD, OR US",2/9/1913,,,0,,,44,22,36
USC00358034,"STAFFORD, OR US",2/10/1913,,,0,,,50,30,37
USC00358034,"STAFFORD, OR US",2/11/1913,,,0,,,50,26,42
USC00358034,"STAFFORD, OR US",2/12/1913,,,0,,,55,28,46
USC00358034,"STAFFORD, OR US",2/13/1913,,,0,,,50,26,44
USC00358034,"STAFFORD, OR US",2/14/1913,,,0.27,,,52,41,52
USC00358034,"STAFFORD, OR US",2/15/1913,,,0.01,,,63,47,58
USC00358034,"STAFFORD, OR US",2/16/1913,,,0.13,,,59,45,51
USC00358034,"STAFFORD, OR US",2/17/1913,,,0.07,,,51,37,43
USC00358034,"STAFFORD, OR US",2/18/1913,,,0.05,,,49,34,43
USC00358034,"STAFFORD, OR US",2/19/1913,,,0,,,45,29,41
USC00358034,"STAFFORD, OR US",2/20/1913,,,0.1,,,47,37,41
USC00358034,"STAFFORD, OR US",2/21/1913,,,0,,,49,27,40
USC00358034,"STAFFORD, OR US",2/22/1913,,,0,,,46,23,36
USC00358034,"STAFFORD, OR US",2/23/1913,,,0,,,42,31,41
USC00358034,"STAFFORD, OR US",2/24/1913,,,0,,,48,30,41
USC00358034,"STAFFORD, OR US",2/25/1913,,,0,,,45,25,41
USC00358034,"STAFFORD, OR US",2/26/1913,,,0.22,,,41,32,36
USC00358034,"STAFFORD, OR US",2/27/1913,,,0.06,,,44,30,36
USC00358034,"STAFFORD, OR US",2/28/1913,,,0.03,,,50,25,39
USC00358034,"STAFFORD, OR US",3/1/1913,,,0,0,,53,30,47
USC00358034,"STAFFORD, OR US",3/2/1913,,,0.16,0,,52,41,51
USC00358034,"STAFFORD, OR US",3/3/1913,,,0.02,0,,54,44,52
USC00358034,"STAFFORD, OR US",3/4/1913,,,0,0,,61,44,51
USC00358034,"STAFFORD, OR US",3/5/1913,,,0,0,,58,40,50
USC00358034,"STAFFORD, OR US",3/6/1913,,,0,0,,64,37,58
USC00358034,"STAFFORD, OR US",3/7/1913,,,0,0,,67,38,59
USC00358034,"STAFFORD, OR US",3/8/1913,,,0,0,,60,37,54
USC00358034,"STAFFORD, OR US",3/9/1913,,,0,0,,65,36,58
USC00358034,"STAFFORD, OR US",3/10/1913,,,0.1,0,,58,34,37
USC00358034,"STAFFORD, OR US",3/11/1913,,,0.01,1.5,2,47,34,44
USC00358034,"STAFFORD, OR US",3/12/1913,,,0.1,1,1,45,33,38
USC00358034,"STAFFORD, OR US",3/13/1913,,,0.24,1,1,48,33,39
USC00358034,"STAFFORD, OR US",3/14/1913,,,0.03,0,,48,34,42
USC00358034,"STAFFORD, OR US",3/15/1913,,,0,0,,54,27,49
USC00358034,"STAFFORD, OR US",3/16/1913,,,0.06,0,,55,42,50
USC00358034,"STAFFORD, OR US",3/17/1913,,,0.3,0,,51,41,46
USC00358034,"STAFFORD, OR US",3/18/1913,,,0.09,0,,49,40,40
USC00358034,"STAFFORD, OR US",3/19/1913,,,0.15,2,,40,31,31
USC00358034,"STAFFORD, OR US",3/20/1913,,,0.03,0,,41,26,37
USC00358034,"STAFFORD, OR US",3/21/1913,,,0.02,0,,41,29,36
USC00358034,"STAFFORD, OR US",3/22/1913,,,0.21,0,,45,32,39
USC00358034,"STAFFORD, OR US",3/23/1913,,,0.08,0,,39,32,36
USC00358034,"STAFFORD, OR US",3/24/1913,,,0.04,0,,43,32,35
USC00358034,"STAFFORD, OR US",3/25/1913,,,0,0,,45,22,40
USC00358034,"STAFFORD, OR US",3/26/1913,,,0,0,,49,29,45
USC00358034,"STAFFORD, OR US",3/27/1913,,,0.19,0,,48,40,45
USC00358034,"STAFFORD, OR US",3/28/1913,,,0.91,0,,53,35,49
USC00358034,"STAFFORD, OR US",3/29/1913,,,1.39,0,,50,44,44
USC00358034,"STAFFORD, OR US",3/30/1913,,,0.7,0,,44,41,48
USC00358034,"STAFFORD, OR US",3/31/1913,,,0.13,0,,51,35,43
USC00358034,"STAFFORD, OR US",4/1/1913,,,0,,,58,33,52
USC00358034,"STAFFORD, OR US",4/2/1913,,,0.28,,,53,37,48
USC00358034,"STAFFORD, OR US",4/3/1913,,,0.27,,,52,43,47
USC00358034,"STAFFORD, OR US",4/4/1913,,,0.6,,,48,37,43
USC00358034,"STAFFORD, OR US",4/5/1913,,,0.51,,,53,39,49
USC00358034,"STAFFORD, OR US",4/6/1913,,,0.05,,,53,38,49
USC00358034,"STAFFORD, OR US",4/7/1913,,,0.41,,,49,31,41
USC00358034,"STAFFORD, OR US",4/8/1913,,,0.07,,,56,41,52
USC00358034,"STAFFORD, OR US",4/9/1913,,,0,,,69,39,62
USC00358034,"STAFFORD, OR US",4/10/1913,,,0,,,72,41,66
USC00358034,"STAFFORD, OR US",4/11/1913,,,0,,,65,45,58
USC00358034,"STAFFORD, OR US",4/12/1913,,,0,,,58,46,48
USC00358034,"STAFFORD, OR US",4/13/1913,,,0.1,,,58,44,54
USC00358034,"STAFFORD, OR US",4/14/1913,,,0,,,58,38,53
USC00358034,"STAFFORD, OR US",4/15/1913,,,0.27,,,55,39,49
USC00358034,"STAFFORD, OR US",4/16/1913,,,0,,,68,35,55
USC00358034,"STAFFORD, OR US",4/17/1913,,,0,,,72,44,64
USC00358034,"STAFFORD, OR US",4/18/1913,,,0.43,,,65,46,47
USC00358034,"STAFFORD, OR US",4/19/1913,,,0,,,63,42,54
USC00358034,"STAFFORD, OR US",4/20/1913,,,0,,,73,40,65
USC00358034,"STAFFORD, OR US",4/21/1913,,,0.15,,,65,45,48
USC00358034,"STAFFORD, OR US",4/22/1913,,,0,,,56,33,50
USC00358034,"STAFFORD, OR US",4/23/1913,,,0,,,58,32,52
USC00358034,"STAFFORD, OR US",4/24/1913,,,0,,,69,46,51
USC00358034,"STAFFORD, OR US",4/25/1913,,,0,,,71,44,54
USC00358034,"STAFFORD, OR US",4/26/1913,,,0.12,,,54,42,43
USC00358034,"STAFFORD, OR US",4/27/1913,,,0.14,,,52,28,45
USC00358034,"STAFFORD, OR US",4/28/1913,,,0,,,55,30,43
USC00358034,"STAFFORD, OR US",4/29/1913,,,0.97,0.8,,48,32,45
USC00358034,"STAFFORD, OR US",4/30/1913,,,0.09,,,54,34,43
USC00358034,"STAFFORD, OR US",5/1/1913,,,0.04,,,50,36,48
USC00358034,"STAFFORD, OR US",5/2/1913,,,0,,,60,45,57
USC00358034,"STAFFORD, OR US",5/3/1913,,,0.04,,,60,45,52
USC00358034,"STAFFORD, OR US",5/4/1913,,,0,,,62,40,58
USC00358034,"STAFFORD, OR US",5/5/1913,,,0,,,72,40,52
USC00358034,"STAFFORD, OR US",5/6/1913,,,0,,,80,45,72
USC00358034,"STAFFORD, OR US",5/7/1913,,,0,,,72,46,62
USC00358034,"STAFFORD, OR US",5/8/1913,,,0.1,,,66,46,57
USC00358034,"STAFFORD, OR US",5/9/1913,,,0.39,,,62,48,58
USC00358034,"STAFFORD, OR US",5/10/1913,,,0.27,,,58,46,52
USC00358034,"STAFFORD, OR US",5/11/1913,,,0.47,,,56,45,48
USC00358034,"STAFFORD, OR US",5/12/1913,,,0.05,,,64,39,47
USC00358034,"STAFFORD, OR US",5/13/1913,,,0.04,,,60,39,52
USC00358034,"STAFFORD, OR US",5/14/1913,,,0.09,,,53,45,47
USC00358034,"STAFFORD, OR US",5/15/1913,,,0.1,,,60,46,55
USC00358034,"STAFFORD, OR US",5/16/1913,,,0,,,60,37,57
USC00358034,"STAFFORD, OR US",5/17/1913,,,0.59,,,58,47,49
USC00358034,"STAFFORD, OR US",5/18/1913,,,0.11,,,58,46,55
USC00358034,"STAFFORD, OR US",5/19/1913,,,0.01,,,62,48,56
USC00358034,"STAFFORD, OR US",5/20/1913,,,0,,,69,45,56
USC00358034,"STAFFORD, OR US",5/21/1913,,,0,,,74,43,68
USC00358034,"STAFFORD, OR US",5/22/1913,,,0,,,76,44,70
USC00358034,"STAFFORD, OR US",5/23/1913,,,0,,,79,45,67
USC00358034,"STAFFORD, OR US",5/24/1913,,,0,,,77,44,54
USC00358034,"STAFFORD, OR US",5/25/1913,,,0,,,77,47,74
USC00358034,"STAFFORD, OR US",5/26/1913,,,0,,,74,54,59
USC00358034,"STAFFORD, OR US",5/27/1913,,,0.1,,,59,53,54
USC00358034,"STAFFORD, OR US",5/28/1913,,,0,,,63,52,55
USC00358034,"STAFFORD, OR US",5/29/1913,,,0,,,90,42,62
USC00358034,"STAFFORD, OR US",5/30/1913,,,0,,,77,45,72
USC00358034,"STAFFORD, OR US",5/31/1913,,,0,,,83,55,70
USC00358034,"STAFFORD, OR US",6/1/1913,,,0,,,90,54,83
USC00358034,"STAFFORD, OR US",6/2/1913,,,0,,,88,53,78
USC00358034,"STAFFORD, OR US",6/3/1913,,,0,,,81,40,66
USC00358034,"STAFFORD, OR US",6/4/1913,,,0,,,68,52,56
USC00358034,"STAFFORD, OR US",6/5/1913,,,0,,,71,40,59
USC00358034,"STAFFORD, OR US",6/6/1913,,,0,,,80,42,65
USC00358034,"STAFFORD, OR US",6/7/1913,,,0,,,69,50,59
USC00358034,"STAFFORD, OR US",6/8/1913,,,0.03,,,66,50,56
USC00358034,"STAFFORD, OR US",6/9/1913,,,0,,,68,45,58
USC00358034,"STAFFORD, OR US",6/10/1913,,,0,,,72,42,62
USC00358034,"STAFFORD, OR US",6/11/1913,,,0,,,76,44,62
USC00358034,"STAFFORD, OR US",6/12/1913,,,0,,,69,51,61
USC00358034,"STAFFORD, OR US",6/13/1913,,,0.21,,,62,50,53
USC00358034,"STAFFORD, OR US",6/14/1913,,,0.46,,,60,46,55
USC00358034,"STAFFORD, OR US",6/15/1913,,,0.05,,,68,45,51
USC00358034,"STAFFORD, OR US",6/16/1913,,,0,,,68,42,62
USC00358034,"STAFFORD, OR US",6/17/1913,,,0.03,,,79,50,68
USC00358034,"STAFFORD, OR US",6/18/1913,,,0.15,,,77,55,62
USC00358034,"STAFFORD, OR US",6/19/1913,,,1.2,,,60,54,55
USC00358034,"STAFFORD, OR US",6/20/1913,,,0.1,,,73,54,69
USC00358034,"STAFFORD, OR US",6/21/1913,,,0.7,,,70,52,61
USC00358034,"STAFFORD, OR US",6/22/1913,,,1,,,69,56,62
USC00358034,"STAFFORD, OR US",6/23/1913,,,0.1,,,66,56,60
USC00358034,"STAFFORD, OR US",6/24/1913,,,0.4,,,64,54,56
USC00358034,"STAFFORD, OR US",6/25/1913,,,0.19,,,67,51,52
USC00358034,"STAFFORD, OR US",6/26/1913,,,0.2,,,71,50,65
USC00358034,"STAFFORD, OR US",6/27/1913,,,0.01,,,67,50,60
USC00358034,"STAFFORD, OR US",6/28/1913,,,0.02,,,68,53,59
USC00358034,"STAFFORD, OR US",6/29/1913,,,0.05,,,70,50,62
USC00358034,"STAFFORD, OR US",6/30/1913,,,0.35,,,70,53,57
USC00358034,"STAFFORD, OR US",7/1/1913,,,0.02,,,66,51,58
USC00358034,"STAFFORD, OR US",7/2/1913,,,0.01,,,67,47,59
USC00358034,"STAFFORD, OR US",7/3/1913,,,0.11,,,64,50,60
USC00358034,"STAFFORD, OR US",7/4/1913,,,0.01,,,71,56,64
USC00358034,"STAFFORD, OR US",7/5/1913,,,0,,,81,51,72
USC00358034,"STAFFORD, OR US",7/6/1913,,,0,,,71,58,64
USC00358034,"STAFFORD, OR US",7/7/1913,,,0,,,75,55,66
USC00358034,"STAFFORD, OR US",7/8/1913,,,0,,,81,49,65
USC00358034,"STAFFORD, OR US",7/9/1913,,,0.18,,,69,53,59
USC00358034,"STAFFORD, OR US",7/10/1913,,,0.01,,,69,54,59
USC00358034,"STAFFORD, OR US",7/11/1913,,,0,,,75,54,65
USC00358034,"STAFFORD, OR US",7/12/1913,,,0.04,,,67,52,55
USC00358034,"STAFFORD, OR US",7/13/1913,,,0.13,,,66,47,57
USC00358034,"STAFFORD, OR US",7/14/1913,,,0.01,,,70,45,51
USC00358034,"STAFFORD, OR US",7/15/1913,,,0,,,69,45,58
USC00358034,"STAFFORD, OR US",7/16/1913,,,0,,,80,46,73
USC00358034,"STAFFORD, OR US",7/17/1913,,,0,,,,,
USC00358034,"STAFFORD, OR US",7/18/1913,,,0,,,92,54,83
USC00358034,"STAFFORD, OR US",7/19/1913,,,0,,,95,60,76
USC00358034,"STAFFORD, OR US",7/20/1913,,,0,,,94,65,76
USC00358034,"STAFFORD, OR US",7/21/1913,,,0,,,88,65,79
USC00358034,"STAFFORD, OR US",7/22/1913,,,0,,,90,61,73
USC00358034,"STAFFORD, OR US",7/23/1913,,,0,,,83,56,72
USC00358034,"STAFFORD, OR US",7/24/1913,,,0,,,80,56,68
USC00358034,"STAFFORD, OR US",7/25/1913,,,0,,,70,58,62
USC00358034,"STAFFORD, OR US",7/26/1913,,,0,,,70,56,65
USC00358034,"STAFFORD, OR US",7/27/1913,,,0,,,80,50,71
USC00358034,"STAFFORD, OR US",7/28/1913,,,0,,,74,49,64
USC00358034,"STAFFORD, OR US",7/29/1913,,,0,,,74,47,70
USC00358034,"STAFFORD, OR US",7/30/1913,,,0,,,84,47,70
USC00358034,"STAFFORD, OR US",7/31/1913,,,0,,,95,55,78
USC00358034,"STAFFORD, OR US",8/1/1913,,,0,,,84,57,70
USC00358034,"STAFFORD, OR US",8/2/1913,,,0,,,88,60,87
USC00358034,"STAFFORD, OR US",8/3/1913,,,0,,,87,55,67
USC00358034,"STAFFORD, OR US",8/4/1913,,,0,,,78,58,67
USC00358034,"STAFFORD, OR US",8/5/1913,,,0,,,82,59,75
USC00358034,"STAFFORD, OR US",8/6/1913,,,0,,,80,53,71
USC00358034,"STAFFORD, OR US",8/7/1913,,,0,,,80,52,72
USC00358034,"STAFFORD, OR US",8/8/1913,,,0,,,78,46,62
USC00358034,"STAFFORD, OR US",8/9/1913,,,0,,,86,51,80
USC00358034,"STAFFORD, OR US",8/10/1913,,,0,,,92,56,81
USC00358034,"STAFFORD, OR US",8/11/1913,,,0,,,84,51,74
USC00358034,"STAFFORD, OR US",8/12/1913,,,0.04,,,78,52,62
USC00358034,"STAFFORD, OR US",8/13/1913,,,0,,,68,53,59
USC00358034,"STAFFORD, OR US",8/14/1913,,,0.22,,,66,49,60
USC00358034,"STAFFORD, OR US",8/15/1913,,,0.03,,,72,46,60
USC00358034,"STAFFORD, OR US",8/16/1913,,,0,,,75,45,63
USC00358034,"STAFFORD, OR US",8/17/1913,,,0.25,,,68,53,55
USC00358034,"STAFFORD, OR US",8/18/1913,,,0,,,71,49,63
USC00358034,"STAFFORD, OR US",8/19/1913,,,0,,,78,46,68
USC00358034,"STAFFORD, OR US",8/20/1913,,,0,,,88,47,74
USC00358034,"STAFFORD, OR US",8/21/1913,,,0,,,95,59,83
USC00358034,"STAFFORD, OR US",8/22/1913,,,0,,,91,60,74
USC00358034,"STAFFORD, OR US",8/23/1913,,,0,,,81,47,76
USC00358034,"STAFFORD, OR US",8/24/1913,,,0,,,84,55,66
USC00358034,"STAFFORD, OR US",8/25/1913,,,0,,,87,54,66
